START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,Driver_Rating,Passenger_Rating,Ride_Distance_km,Ride_Duration_min,Surge_Pricing_Multiplier,Weather_Condition,Traffic_Level,Payment_Method,Promo_Code_Used,Cancellation_Status,Pickup_Area_Type,Drop_Area_Type,Vehicle_Type,Driver_Experience_Years,Customer_Support_Calls,Base_Fare,Cost_Per_Km,Estimated_Fare,Total_Fare,Fare_Per_Minute,Hour,Peak_Hour,Day_of_Week,Weekend_Ride,Long_Ride_Flag,High_Traffic_Flag,High_Rated_Driver,Discount_Amount,Final_Payable_Amount,
,5/27/2016 22:14,Business,Kilarney Woods,Kildaire Farms,1.7,Errand/Supplies,4.7,3.2,10.04,99,2.82,Stormy,Low,Cash,No,Cancelled by Driver,Suburban,Suburban,Auto,11,0,50,12,170.48,480.7536,1.722020202,,No,,No,No,No,Yes,0,480.7536,
,5/28/2016 0:21,Business,Kilarney Woods,Whitebridge,4.7,Errand/Supplies,3.9,4.1,23.45,21,1.12,Stormy,Medium,Card,Yes,Cancelled by Passenger,Rural,Rural,SUV,7,0,50,12,331.4,371.168,15.78095238,,No,,No,Yes,No,No,33.14,338.028,
,5/28/2016 13:06,Business,Cary,Morrisville,6.1,Meal/Entertain,3.8,3.5,23.41,101,2.39,Rainy,Medium,Wallet,Yes,Cancelled by Passenger,Suburban,Suburban,SUV,11,1,50,12,330.92,790.8988,3.276435644,,No,,No,Yes,No,No,33.092,757.8068,
,5/28/2016 15:04,Business,Morrisville,Cary,11.3,Customer Visit,4.6,4.9,16.12,36,1.37,Foggy,Medium,Cash,Yes,Cancelled by Driver,Suburban,Suburban,Sedan,13,1,50,12,243.44,333.5128,6.762222222,,No,,No,Yes,No,Yes,24.344,309.1688,
,5/31/2016 14:41,Business,Cary,Raleigh,14.9,Meeting,4.7,4,29.3,97,1.64,Foggy,High,Cash,No,Completed,Suburban,Urban,Sedan,14,2,50,12,401.6,658.624,4.140206186,,No,,No,Yes,Yes,Yes,0,658.624,
,5/31/2016 16:39,Business,Raleigh,Cary,14,Meeting,5,4.6,4.64,89,1.83,Stormy,Medium,UPI,No,Completed,Suburban,Suburban,Sedan,12,0,50,12,105.68,193.3944,1.18741573,,No,,No,No,No,Yes,0,193.3944,
,5/31/2016 17:59,Business,Westpark Place,Whitebridge,1.8,,4.1,4.1,1.49,89,2.82,Stormy,High,Card,Yes,Cancelled by Passenger,Suburban,Suburban,Sedan,8,2,50,12,67.88,191.4216,0.762696629,,No,,No,No,Yes,No,6.788,184.6336,
01-06-2016 10:19,06-01-2016 10:47,Business,Cary,Morrisville,6.7,Customer Visit,4.1,3.1,23.33,44,1.49,Clear,Medium,Cash,Yes,Cancelled by Driver,Urban,Suburban,Mini,9,1,50,12,329.96,491.6404,7.499090909,10,Yes,Wednesday,No,Yes,No,No,32.996,458.6444,
01-06-2016 13:10,06-01-2016 13:39,Business,Morrisville,Cary,9.6,Meeting,4.7,4.3,24.41,27,1.18,Stormy,High,Card,No,Cancelled by Driver,Urban,Suburban,Sedan,14,0,50,12,342.92,404.6456,12.70074074,13,No,Wednesday,No,Yes,Yes,Yes,0,404.6456,
03-06-2016 11:29,06-03-2016 11:49,Business,Cary,Durham,10.4,Meeting,4,4.9,4.49,60,1.64,Clear,High,Card,No,Completed,Suburban,Urban,Mini,2,4,50,12,103.88,170.3632,1.731333333,11,No,Friday,No,No,Yes,No,0,170.3632,
03-06-2016 13:08,06-03-2016 13:38,Business,Durham,Cary,9.9,Meeting,4.9,4.2,8.7,10,1.21,Stormy,High,UPI,Yes,Completed,Urban,Suburban,Sedan,3,1,50,12,154.4,186.824,15.44,13,No,Friday,No,No,Yes,Yes,15.44,171.384,
03-06-2016 15:31,06-03-2016 15:54,Business,Cary,Morrisville,6,Meal/Entertain,4.8,4.6,1.51,90,1.26,Rainy,Low,Cash,No,Completed,Rural,Urban,SUV,12,1,50,12,68.12,85.8312,0.756888889,15,No,Friday,No,No,No,Yes,0,85.8312,
03-06-2016 18:14,06-03-2016 18:29,Business,Townes at Everett Crossing,Chessington,3.3,Errand/Supplies,4.1,4.8,9.51,54,2.15,Rainy,Medium,UPI,Yes,Cancelled by Passenger,Rural,Rural,Auto,12,1,50,12,164.12,352.858,3.039259259,18,Yes,Friday,No,No,No,No,16.412,336.446,
03-06-2016 18:41,06-03-2016 18:53,Business,Morrisville,Cary,3.1,Errand/Supplies,4.6,3.5,23.42,106,1.12,Clear,Low,Wallet,Yes,Cancelled by Driver,Rural,Suburban,SUV,2,0,50,12,331.04,370.7648,3.123018868,18,Yes,Friday,No,Yes,No,Yes,33.104,337.6608,
03-06-2016 19:36,06-03-2016 19:42,Business,Huntington Woods,Weston,1.7,Errand/Supplies,4.6,3.4,16.02,41,1.06,Foggy,Medium,Wallet,No,Cancelled by Passenger,Suburban,Suburban,SUV,10,3,50,12,242.24,256.7744,5.908292683,19,Yes,Friday,No,Yes,No,Yes,0,256.7744,
03-06-2016 22:47,06-03-2016 23:06,Business,Morrisville,Cary,4,Between Offices,3.7,4.2,11.09,113,2.43,Rainy,Medium,Cash,No,Cancelled by Driver,Suburban,Suburban,Mini,7,4,50,12,183.08,444.8844,1.620176991,22,No,Friday,No,No,No,No,0,444.8844,
05-06-2016 14:03,06-05-2016 14:33,Business,Whitebridge,Savon Height,7.8,Customer Visit,4.9,3.8,11.78,68,1.72,Clear,Low,Card,No,Cancelled by Passenger,Urban,Urban,Sedan,12,4,50,12,191.36,329.1392,2.814117647,14,No,Sunday,Yes,No,No,Yes,0,329.1392,
05-06-2016 15:06,06-05-2016 15:22,Business,Cary,Morrisville,7.8,Customer Visit,4.3,4.7,1.04,119,1.25,Stormy,High,Cash,Yes,Cancelled by Driver,Urban,Suburban,Auto,2,2,50,12,62.48,78.1,0.525042017,15,No,Sunday,Yes,No,Yes,No,6.248,71.852,
05-06-2016 15:57,06-05-2016 16:08,Business,Weston,Weston,3.8,Meal/Entertain,4.7,4.8,9.69,58,1.51,Stormy,Medium,Cash,No,Completed,Urban,Suburban,Auto,12,0,50,12,166.28,251.0828,2.866896552,15,No,Sunday,Yes,No,No,Yes,0,251.0828,
05-06-2016 18:05,06-05-2016 18:14,Business,Morrisville,Cary,2.5,Meal/Entertain,4,3.7,19.75,76,2.28,Clear,High,Wallet,No,Completed,Rural,Rural,Sedan,14,1,50,12,287,654.36,3.776315789,18,Yes,Sunday,Yes,Yes,Yes,No,0,654.36,
05-06-2016 21:53,06-05-2016 22:05,Business,Cary,Durham,9.9,Meeting,4.8,3.5,29.25,109,1.55,Foggy,Low,Wallet,Yes,Completed,Rural,Urban,Mini,2,3,50,12,401,621.55,3.678899083,21,No,Sunday,Yes,Yes,No,Yes,40.1,581.45,
05-06-2016 23:52,06-06-2016 00:08,Business,Durham,Cary,9.9,Meeting,4.1,4.6,25.56,53,1.99,Clear,High,Card,Yes,Cancelled by Passenger,Rural,Urban,Mini,14,0,50,12,356.72,709.8728,6.730566038,23,No,Sunday,Yes,Yes,Yes,No,35.672,674.2008,
06-06-2016 15:36,06-06-2016 15:45,Business,Whitebridge,Hazelwood,3,Errand/Supplies,3.5,3.5,1.68,103,1.24,Clear,Medium,Card,No,Completed,Rural,Rural,Mini,14,0,50,12,70.16,86.9984,0.681165049,15,No,Monday,No,No,No,No,0,86.9984,
06-06-2016 16:16,06-06-2016 16:24,Business,Hazelwood,Whitebridge,2.4,Errand/Supplies,4.9,4.6,27.06,119,2.18,Rainy,Medium,Cash,Yes,Cancelled by Driver,Urban,Urban,Auto,2,3,50,12,374.72,816.8896,3.148907563,16,No,Monday,No,Yes,No,Yes,37.472,779.4176,
06-06-2016 20:06,06-06-2016 20:20,Business,Cary,Apex,5.7,Meal/Entertain,3.6,3.8,23.71,15,1.63,Clear,Medium,UPI,Yes,Cancelled by Passenger,Suburban,Suburban,Mini,12,1,50,12,334.52,545.2676,22.30133333,20,Yes,Monday,No,Yes,No,No,33.452,511.8156,
06-06-2016 21:08,06-06-2016 21:37,Business,Apex,Cary,7.2,Meal/Entertain,4,4.3,23.63,92,2.25,Clear,Low,Cash,Yes,Cancelled by Driver,Suburban,Suburban,Mini,13,0,50,12,333.56,750.51,3.625652174,21,No,Monday,No,Yes,No,No,33.356,717.154,
06-06-2016 21:41,06-06-2016 22:00,Business,Cary,Durham,10.4,Meeting,4.9,3.2,14.28,53,2.62,Stormy,Medium,Card,No,Cancelled by Passenger,Rural,Rural,Auto,4,4,50,12,221.36,579.9632,4.176603774,21,No,Monday,No,No,No,Yes,0,579.9632,
06-06-2016 23:34,06-06-2016 23:48,Business,Durham,Cary,9.9,Meeting,4.9,4.2,12.54,25,2.22,Rainy,Low,UPI,No,Cancelled by Driver,Suburban,Urban,Auto,1,4,50,12,200.48,445.0656,8.0192,23,No,Monday,No,No,No,Yes,0,445.0656,
07-06-2016 21:42,06-07-2016 22:00,Business,Cary,Durham,10.4,Meeting,4.4,3.9,9.78,119,1.59,Stormy,High,Wallet,Yes,Cancelled by Driver,Suburban,Urban,SUV,2,3,50,12,167.36,266.1024,1.406386555,21,No,Tuesday,No,No,Yes,No,16.736,249.3664,
07-06-2016 23:41,06-08-2016 00:04,Business,Durham,Cary,9.9,Meeting,4.4,4.2,2.91,70,1.51,Stormy,Medium,Card,Yes,Cancelled by Passenger,Suburban,Urban,Auto,3,1,50,12,84.92,128.2292,1.213142857,23,No,Tuesday,No,No,No,No,8.492,119.7372,
08-06-2016 08:23,06-08-2016 08:53,Business,Cary,Morrisville,8.7,Meal/Entertain,4.2,3.3,7.62,67,1.65,Foggy,Medium,Card,Yes,Cancelled by Passenger,Rural,Rural,Sedan,7,3,50,12,141.44,233.376,2.111044776,8,Yes,Wednesday,No,No,No,No,14.144,219.232,
08-06-2016 12:04,06-08-2016 13:01,Business,Jamaica,New York,22.3,Errand/Supplies,3.9,4.5,8.15,108,1.33,Foggy,Medium,UPI,No,Completed,Urban,Suburban,Auto,10,0,50,12,147.8,196.574,1.368518519,12,No,Wednesday,No,No,No,No,0,196.574,
08-06-2016 13:12,06-08-2016 13:29,Business,Seaport,Gramercy-Flatiron,3.3,Meal/Entertain,4,4.7,15.04,87,1.36,Rainy,High,Card,Yes,Completed,Urban,Rural,Auto,1,4,50,12,230.48,313.4528,2.649195402,13,No,Wednesday,No,Yes,Yes,No,23.048,290.4048,
08-06-2016 14:31,06-08-2016 14:37,Business,Medical Centre,Tudor City,0.7,Errand/Supplies,4.5,3.4,22.68,107,2.58,Rainy,Medium,Card,Yes,Cancelled by Driver,Suburban,Suburban,Mini,6,2,50,12,322.16,831.1728,3.010841121,14,No,Wednesday,No,Yes,No,Yes,32.216,798.9568,
08-06-2016 16:55,06-08-2016 17:11,Business,Rose Hill,Soho,2.5,Meal/Entertain,4.6,3.2,14.74,32,1.77,Foggy,Low,Card,No,Cancelled by Driver,Urban,Rural,SUV,3,3,50,12,226.88,401.5776,7.09,16,No,Wednesday,No,No,No,Yes,0,401.5776,
08-06-2016 17:16,06-08-2016 17:18,Business,Soho,Tribeca,0.5,Errand/Supplies,4.7,3,2.68,21,1.87,Foggy,High,Card,Yes,Cancelled by Driver,Urban,Suburban,Mini,3,2,50,12,82.16,153.6392,3.912380952,17,Yes,Wednesday,No,No,Yes,Yes,8.216,145.4232,
08-06-2016 17:59,06-08-2016 18:05,Business,Tribeca,Financial District,0.9,Errand/Supplies,4.7,4.3,28.78,10,2.19,Foggy,High,Card,No,Cancelled by Passenger,Rural,Urban,SUV,4,2,50,12,395.36,865.8384,39.536,17,Yes,Wednesday,No,Yes,Yes,Yes,0,865.8384,
08-06-2016 20:11,06-08-2016 20:25,Business,Financial District,Kips Bay,4.8,Errand/Supplies,3.6,4.2,28.34,23,2.18,Foggy,High,Card,No,Cancelled by Passenger,Rural,Urban,Mini,13,4,50,12,390.08,850.3744,16.96,20,Yes,Wednesday,No,Yes,Yes,No,0,850.3744,
10-06-2016 15:19,06-10-2016 16:28,Business,New York,Jamaica,16.3,Meeting,4.2,4.1,23.77,60,1.13,Foggy,High,Card,No,Completed,Suburban,Urban,Sedan,4,3,50,12,335.24,378.8212,5.587333333,15,No,Friday,No,Yes,Yes,No,0,378.8212,
10-06-2016 21:47,06-10-2016 22:04,Business,Cary,Durham,10.4,Meeting,3.6,3.5,29.75,106,2.66,Stormy,High,Card,Yes,Cancelled by Driver,Suburban,Rural,Mini,7,2,50,12,407,1082.62,3.839622642,21,No,Friday,No,Yes,Yes,No,40.7,1041.92,
10-06-2016 23:53,06-11-2016 00:01,Business,Durham,Cary,9.9,Meeting,4.3,3.8,16.79,32,1.35,Rainy,Low,Wallet,Yes,Completed,Suburban,Rural,Mini,3,0,50,12,251.48,339.498,7.85875,23,No,Friday,No,Yes,No,No,25.148,314.35,
11-06-2016 17:08,06-11-2016 17:16,Business,Cary,Morrisville,3.7,Errand/Supplies,4.2,4.2,28.92,70,2.45,Stormy,High,Card,No,Cancelled by Passenger,Rural,Rural,Sedan,8,1,50,12,397.04,972.748,5.672,17,Yes,Saturday,Yes,Yes,Yes,No,0,972.748,
11-06-2016 17:34,06-11-2016 17:39,Business,Morrisville,Cary,4.6,Meal/Entertain,4.8,4,3.19,42,2.55,Stormy,Medium,Wallet,Yes,Cancelled by Passenger,Urban,Urban,Sedan,8,1,50,12,88.28,225.114,2.101904762,17,Yes,Saturday,Yes,No,No,Yes,8.828,216.286,
11-06-2016 17:50,06-11-2016 17:56,Business,Westpark Place,Whitebridge,1.7,,4,5,11.6,41,2.43,Clear,High,Wallet,No,Cancelled by Passenger,Rural,Suburban,Auto,11,4,50,12,189.2,459.756,4.614634146,17,Yes,Saturday,Yes,No,Yes,No,0,459.756,
11-06-2016 21:45,06-11-2016 22:04,Business,Cary,Durham,10.4,Meeting,3.7,3.3,7.54,119,2.16,Stormy,High,Cash,Yes,Completed,Rural,Urban,Mini,13,3,50,12,140.48,303.4368,1.180504202,21,No,Saturday,Yes,No,Yes,No,14.048,289.3888,
11-06-2016 23:39,06-12-2016 00:05,Business,Durham,Cary,9.9,Meeting,3.7,4.4,6.68,72,1.03,Foggy,High,Cash,No,Cancelled by Passenger,Urban,Urban,Sedan,7,3,50,12,130.16,134.0648,1.807777778,23,No,Saturday,Yes,No,Yes,No,0,134.0648,
12-06-2016 19:53,06-12-2016 19:56,Business,Cary,Morrisville,2.5,Meal/Entertain,4.6,3.8,5.08,90,1.72,Foggy,High,Wallet,No,Cancelled by Driver,Urban,Suburban,Sedan,2,1,50,12,110.96,190.8512,1.232888889,19,Yes,Sunday,Yes,No,Yes,Yes,0,190.8512,
12-06-2016 20:05,06-12-2016 20:16,Business,Morrisville,Cary,4.3,Errand/Supplies,4.4,3.9,19.05,94,2.21,Clear,High,Wallet,Yes,Completed,Suburban,Suburban,Auto,5,0,50,12,278.6,615.706,2.963829787,20,Yes,Sunday,Yes,Yes,Yes,No,27.86,587.846,
12-06-2016 21:58,06-12-2016 22:19,Business,Parkway,Whitebridge,2.8,Errand/Supplies,3.7,4.4,23.66,53,1.77,Clear,Low,Card,Yes,Cancelled by Passenger,Urban,Suburban,SUV,6,1,50,12,333.92,591.0384,6.300377358,21,No,Sunday,Yes,Yes,No,No,33.392,557.6464,
,6/13/2016 5:42,Business,Cary,Morrisville,8.4,Meal/Entertain,3.6,4.4,17.77,47,2.73,Clear,Low,Cash,Yes,Completed,Urban,Suburban,Sedan,12,1,50,12,263.24,718.6452,5.600851064,,No,,No,Yes,No,No,26.324,692.3212,
,6/13/2016 14:46,Business,Oakland,Emeryville,13.2,Meeting,4.6,5,5.26,40,1.62,Clear,High,UPI,Yes,Completed,Urban,Urban,Sedan,10,3,50,12,113.12,183.2544,2.828,,No,,No,No,Yes,Yes,11.312,171.9424,
,6/13/2016 18:47,Business,Emeryville,Berkeley,3.9,Meal/Entertain,3.6,3.3,24.52,62,1.59,Clear,Low,Cash,No,Cancelled by Passenger,Urban,Rural,Mini,4,2,50,12,344.24,547.3416,5.552258065,,No,,No,Yes,No,No,0,547.3416,
,6/13/2016 19:23,Business,Berkeley,Oakland,5.1,Meal/Entertain,4.7,3.2,19.44,17,1.53,Stormy,Medium,Wallet,No,Cancelled by Passenger,Suburban,Urban,Auto,13,0,50,12,283.28,433.4184,16.66352941,,No,,No,Yes,No,Yes,0,433.4184,
,6/13/2016 20:05,Business,Oakland,Unknown Location,5.2,Customer Visit,4.6,4.4,12.26,56,1.67,Clear,High,Wallet,Yes,Completed,Suburban,Suburban,Mini,10,3,50,12,197.12,329.1904,3.52,,No,,No,No,Yes,Yes,19.712,309.4784,
,6/14/2016 12:21,Business,Emeryville,San Francisco,9.8,,3.6,4.2,20.55,62,2.11,Stormy,Medium,Card,Yes,Completed,Urban,Rural,SUV,5,1,50,12,296.6,625.826,4.783870968,,No,,No,Yes,No,No,29.66,596.166,
,6/14/2016 16:39,Business,San Francisco,Emeryville,11.6,Meeting,3.6,3.5,8.54,36,2.41,Rainy,Medium,Card,No,Cancelled by Passenger,Urban,Rural,Auto,14,2,50,12,152.48,367.4768,4.235555556,,No,,No,No,No,No,0,367.4768,
,6/14/2016 17:24,Business,Emeryville,Oakland,5.1,Meeting,5,3.2,11.01,85,2.33,Clear,High,Cash,Yes,Cancelled by Driver,Suburban,Urban,Mini,9,0,50,12,182.12,424.3396,2.142588235,,No,,No,No,Yes,Yes,18.212,406.1276,
,6/14/2016 17:57,Business,Downtown,Bay Farm Island,9.3,Errand/Supplies,4.1,3.2,27.61,109,2.62,Clear,Medium,Card,Yes,Completed,Suburban,Urban,Sedan,11,4,50,12,381.32,999.0584,3.498348624,,No,,No,Yes,No,No,38.132,960.9264,
,6/15/2016 2:06,Business,Kenner,New Orleans,12.4,Between Offices,4.1,4.8,9.42,104,2.77,Stormy,Medium,UPI,Yes,Completed,Urban,Urban,Sedan,7,0,50,12,163.04,451.6208,1.567692308,,No,,No,No,No,No,16.304,435.3168,
,6/15/2016 15:34,Business,CBD,Lower Garden District,1.9,Between Offices,4.7,3.4,14.63,64,2.63,Rainy,Medium,UPI,Yes,Cancelled by Driver,Rural,Rural,Auto,2,0,50,12,225.56,593.2228,3.524375,,No,,No,No,No,Yes,22.556,570.6668,
,6/15/2016 17:02,Business,Lower Garden District,Lakeview,6.4,Customer Visit,4.9,3.6,26.81,114,1.04,Stormy,High,Card,No,Cancelled by Passenger,Suburban,Rural,Sedan,11,1,50,12,371.72,386.5888,3.260701754,,No,,No,Yes,Yes,Yes,0,386.5888,
,6/15/2016 17:49,Personal,Lakeview,Storyville,5.5,,5,3.5,21.52,87,2.47,Stormy,High,UPI,No,Cancelled by Passenger,Suburban,Rural,Mini,1,1,50,12,308.24,761.3528,3.542988506,,No,,No,Yes,Yes,Yes,0,761.3528,
,6/15/2016 19:58,Business,Storyville,Faubourg Marigny,1.5,Meal/Entertain,4.6,3.7,2.8,62,1.42,Clear,Medium,UPI,Yes,Cancelled by Driver,Suburban,Suburban,Auto,2,4,50,12,83.6,118.712,1.348387097,,No,,No,No,No,Yes,8.36,110.352,
,6/16/2016 14:30,Business,New Orleans,Metairie,14.5,,4.1,3.1,5.27,103,1.27,Foggy,High,Cash,No,Cancelled by Passenger,Urban,Suburban,Sedan,3,4,50,12,113.24,143.8148,1.099417476,,No,,No,No,Yes,No,0,143.8148,
,6/16/2016 14:46,Business,Metairie,Kenner,2.7,,3.6,4,1.23,114,2.28,Foggy,High,UPI,Yes,Cancelled by Passenger,Urban,Urban,Sedan,11,4,50,12,64.76,147.6528,0.568070175,,No,,No,No,Yes,No,6.476,141.1768,
,6/16/2016 15:41,Business,Kenner,New Orleans,15,,4.7,3.1,19.3,108,1.64,Stormy,Medium,Wallet,Yes,Completed,Suburban,Rural,SUV,2,3,50,12,281.6,461.824,2.607407407,,No,,No,Yes,No,Yes,28.16,433.664,
,6/16/2016 19:56,Business,New Orleans,Kenner,12.9,,4.3,4.6,13.98,60,1.11,Clear,High,Wallet,Yes,Completed,Urban,Urban,SUV,11,3,50,12,217.76,241.7136,3.629333333,,No,,No,No,Yes,No,21.776,219.9376,
,6/16/2016 21:56,Business,Kenner,New Orleans,13.6,,4.1,3.5,4.89,32,1.28,Rainy,Low,Cash,No,Completed,Urban,Rural,Auto,3,1,50,12,108.68,139.1104,3.39625,,No,,No,No,No,No,0,139.1104,
,6/17/2016 16:44,Business,New Orleans,Kenner,12.2,,4.9,4.1,28.78,5,1,Foggy,High,Card,No,Cancelled by Driver,Suburban,Urban,SUV,10,1,50,12,395.36,395.36,79.072,,No,,No,Yes,Yes,Yes,0,395.36,
,6/18/2016 0:51,Business,Morrisville,Cary,8.7,,3.7,4.8,16.36,46,2.81,Rainy,Low,Cash,No,Cancelled by Passenger,Urban,Suburban,Mini,11,4,50,12,246.32,692.1592,5.354782609,,No,,No,Yes,No,No,0,692.1592,
,6/19/2016 2:50,Business,Cary,Raleigh,6,,4.2,4.3,8.01,86,1.05,Foggy,Medium,Card,No,Cancelled by Passenger,Rural,Rural,Sedan,11,3,50,12,146.12,153.426,1.699069767,,No,,No,No,No,No,0,153.426,
,6/19/2016 6:00,Business,Raleigh,Cary,5.9,,3.5,4.1,15.52,52,1.42,Clear,High,Card,No,Completed,Urban,Suburban,Sedan,12,2,50,12,236.24,335.4608,4.543076923,,No,,No,Yes,Yes,No,0,335.4608,
,6/21/2016 16:08,Business,Cary,Raleigh,19.3,,4.2,3.6,20.71,44,1.83,Stormy,Medium,Card,Yes,Completed,Urban,Rural,Sedan,14,3,50,12,298.52,546.2916,6.784545455,,No,,No,Yes,No,No,29.852,516.4396,
,6/21/2016 18:02,Business,Raleigh,Cary,16.6,Meal/Entertain,3.6,3.7,3.21,101,1.71,Rainy,Medium,Card,Yes,Cancelled by Driver,Suburban,Urban,Auto,12,1,50,12,88.52,151.3692,0.876435644,,No,,No,No,No,No,8.852,142.5172,
,6/24/2016 10:57,Business,Whitebridge,Waverly Place,7.1,Meal/Entertain,3.7,4.3,8.97,67,2.82,Rainy,Medium,Card,No,Cancelled by Passenger,Suburban,Rural,Auto,9,3,50,12,157.64,444.5448,2.352835821,,No,,No,No,No,No,0,444.5448,
,6/24/2016 12:01,Business,Waverly Place,Macgregor Downs,2.1,Meal/Entertain,3.7,5,24.4,80,1.08,Stormy,Medium,Cash,No,Cancelled by Driver,Rural,Suburban,SUV,4,1,50,12,342.8,370.224,4.285,,No,,No,Yes,No,No,0,370.224,
,6/24/2016 12:37,Business,Cary,Raleigh,8.6,Errand/Supplies,4.5,4.3,14.33,76,2.02,Rainy,Medium,Card,No,Cancelled by Passenger,Urban,Rural,Sedan,12,4,50,12,221.96,448.3592,2.920526316,,No,,No,No,No,Yes,0,448.3592,
,6/24/2016 13:12,Business,Raleigh,Morrisville,9,Errand/Supplies,4.6,4.1,16.85,92,2.36,Foggy,High,UPI,Yes,Cancelled by Driver,Rural,Urban,Sedan,9,4,50,12,252.2,595.192,2.741304348,,No,,No,Yes,Yes,Yes,25.22,569.972,
,6/24/2016 13:27,Business,Morrisville,Cary,3.1,Errand/Supplies,4.4,4.5,13.55,84,2.86,Stormy,Low,UPI,No,Completed,Rural,Rural,Sedan,11,4,50,12,212.6,608.036,2.530952381,,No,,No,No,No,No,0,608.036,
,6/24/2016 14:20,Business,Cary,Morrisville,8.4,Temporary Site,4.9,3.9,2.27,118,2.24,Foggy,High,Card,Yes,Cancelled by Driver,Suburban,Suburban,Sedan,3,2,50,12,77.24,173.0176,0.654576271,,No,,No,No,Yes,Yes,7.724,165.2936,
,6/24/2016 21:02,Business,Kenner,New Orleans,12.8,,4.1,3.1,5.81,8,2.61,Foggy,High,UPI,Yes,Cancelled by Driver,Urban,Urban,Sedan,12,2,50,12,119.72,312.4692,14.965,,No,,No,No,Yes,No,11.972,300.4972,
,6/25/2016 9:12,Business,CBD,Bywater,4.5,,3.9,4.1,13.92,42,1.17,Clear,High,Wallet,No,Completed,Suburban,Suburban,Mini,1,1,50,12,217.04,253.9368,5.167619048,,No,,No,No,Yes,No,0,253.9368,
,6/25/2016 10:08,Business,New Orleans,Chalmette,11.8,Between Offices,4.8,4.9,7.07,112,1.77,Foggy,High,Cash,Yes,Cancelled by Passenger,Rural,Rural,Sedan,11,0,50,12,134.84,238.6668,1.203928571,,No,,No,No,Yes,Yes,13.484,225.1828,
,6/25/2016 10:25,Business,Chalmette,Arabi,1.1,Errand/Supplies,3.8,3.4,2.45,31,1.75,Clear,Low,Cash,Yes,Cancelled by Passenger,Rural,Suburban,Mini,5,2,50,12,79.4,138.95,2.561290323,,No,,No,No,No,No,7.94,131.01,
,6/25/2016 11:18,Business,Arabi,Metairie,17,Meal/Entertain,4.9,4.4,25.47,13,2.77,Rainy,High,Card,No,Completed,Suburban,Rural,Sedan,10,1,50,12,355.64,985.1228,27.35692308,,No,,No,Yes,Yes,Yes,0,985.1228,
,6/25/2016 11:34,Business,Pontchartrain Shores,Pontchartrain Shores,1.7,Meeting,3.5,3.4,29.45,115,1.3,Rainy,Medium,Card,Yes,Cancelled by Driver,Suburban,Urban,Auto,10,3,50,12,403.4,524.42,3.507826087,,No,,No,Yes,No,No,40.34,484.08,
,6/25/2016 13:21,Business,Metairie,New Orleans,15.5,Meeting,5,4.1,24,20,1.3,Clear,High,Wallet,No,Cancelled by Driver,Suburban,Suburban,Auto,14,4,50,12,338,439.4,16.9,,No,,No,Yes,Yes,Yes,0,439.4,
,6/25/2016 19:58,Business,Storyville,Marigny,1.6,,3.6,3.2,25.76,60,1.66,Foggy,High,Card,Yes,Cancelled by Driver,Suburban,Suburban,Mini,2,4,50,12,359.12,596.1392,5.985333333,,No,,No,Yes,Yes,No,35.912,560.2272,
,6/25/2016 23:26,Business,Marigny,Storyville,1.5,,4.8,3.9,8.02,80,1.11,Stormy,Low,UPI,No,Cancelled by Passenger,Suburban,Rural,Sedan,4,4,50,12,146.24,162.3264,1.828,,No,,No,No,No,Yes,0,162.3264,
,6/26/2016 18:18,Business,New Orleans,Kenner,12.6,Meeting,4.3,4.5,28.86,35,1.36,Stormy,Low,Wallet,No,Cancelled by Driver,Rural,Suburban,Auto,2,1,50,12,396.32,538.9952,11.32342857,,No,,No,Yes,No,No,0,538.9952,
,6/26/2016 19:12,Business,Pontchartrain Shores,Pontchartrain Shores,4.8,,5,3.7,6.71,92,2.93,Clear,Medium,UPI,Yes,Cancelled by Passenger,Suburban,Suburban,Auto,2,4,50,12,130.52,382.4236,1.418695652,,No,,No,No,No,Yes,13.052,369.3716,
,6/26/2016 19:50,Business,Kenner,Kenner,2.2,,3.6,4.3,28.59,18,1.86,Rainy,High,Cash,No,Cancelled by Driver,Urban,Urban,Sedan,13,2,50,12,393.08,731.1288,21.83777778,,No,,No,Yes,Yes,No,0,731.1288,
,6/26/2016 21:42,Business,Kenner,New Orleans,13,,4.3,4.6,29.85,113,2.26,Rainy,High,UPI,Yes,Completed,Rural,Rural,Sedan,3,3,50,12,408.2,922.532,3.612389381,,No,,No,Yes,Yes,No,40.82,881.712,
,6/27/2016 8:48,Business,New Orleans,Covington,46.9,,5,4.9,21.64,29,2.45,Stormy,High,Cash,Yes,Completed,Rural,Rural,Auto,5,4,50,12,309.68,758.716,10.67862069,,No,,No,Yes,Yes,Yes,30.968,727.748,
,6/27/2016 9:00,Business,Covington,Covington,2.5,,4.3,3.5,29.45,38,1.73,Clear,Medium,UPI,No,Cancelled by Passenger,Urban,Urban,Sedan,4,1,50,12,403.4,697.882,10.61578947,,No,,No,Yes,No,No,0,697.882,
,6/27/2016 9:33,Business,Covington,Covington,8.6,,4.4,3.8,17.52,71,1.29,Stormy,Low,Cash,Yes,Cancelled by Passenger,Urban,Urban,SUV,2,3,50,12,260.24,335.7096,3.665352113,,No,,No,Yes,No,No,26.024,309.6856,
